Track Name,Album Release Decade,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Artist Popularity,Track URI,Track Popularity
1000x,10s,"australian alternative pop,australian r&b,auckland indie,etherpop,indietronica,metropopolis,nz pop",0.533,0.621,8.0,-7.217,1.0,0.0317,0.126,0.123,0.0779,0.0465,111.906,4.0,42,spotify:track:36irXNzxLqp0AHaC1lck2i,0
Domino - 1999 Remaster,70s,"classic rock,folk,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.731,0.555,2.0,-13.684,1.0,0.0519,0.321,0.000103,0.0527,0.935,131.26,4.0,73,spotify:track:0eti3iRdEgUxwcIcN2N9DY,66
Sweet Child O' Mine,80s,"glam metal,hard rock,rock",0.454,0.91,6.0,-7.766,1.0,0.0448,0.0866,0.0996,0.116,0.629,125.116,4.0,79,spotify:track:7o2CTH4ctstm8TNelqjb51,38
The Drugs Don't Work - Remastered 2004,00s,"britpop,permanent wave,rock,shoegaze",0.443,0.537,0.0,-8.643,1.0,0.0259,0.206,0.0,0.132,0.194,77.46,4.0,66,spotify:track:39HGBiY1Q2jMqDP1eY30V4,38
The Reason,00s,"alternative metal,funk metal,nu metal,pop rock,post-grunge",0.447,0.668,4.0,-4.683,1.0,0.0294,0.0127,0.0,0.152,0.0695,82.904,4.0,66,spotify:track:1lHtE5JDCas1EwXhQIMOIj,0
Lean On (feat. MØ & DJ Snake),10s,"dance pop,edm,electro house,moombahton,pop,pop dance,danish pop,electropop,pop,pop dance,edm,electronic trap,pop,pop dance",0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0,77,spotify:track:1qE47wUKG2juJwPoLqg4C9,64
Cara Mia,60s,"bubblegum pop,classic garage rock,doo-wop,merseybeat,rock-and-roll",0.367,0.707,0.0,-9.392,1.0,0.046,0.29,3.17e-05,0.505,0.525,127.7,4.0,50,spotify:track:0Arrnl9EB7LtzPISpNBQQf,37
Last To Know - Remastered,00s,"australian pop,australian rock,boy band",0.673,0.742,2.0,-2.164,1.0,0.0255,0.0522,0.0,0.145,0.397,104.012,4.0,37,spotify:track:31i9x9VnQqwp8Sy18tICCO,13
The Greatest Show,10s,pop,0.546,0.839,6.0,-5.365,0.0,0.0784,0.00546,0.0,0.382,0.491,77.009,4.0,78,spotify:track:0APYlBDN2CGNzXzKbzYlE7,45
You Won't Find Another Fool Like Me,70s,"bubblegum pop,classic uk pop,merseybeat,rock-and-roll",0.529,0.598,4.0,-7.7,0.0,0.0333,0.0292,0.000232,0.0958,0.787,131.352,4.0,41,spotify:track:5K52YrogiliMuDnh8uYNOc,40
Don't Call Me Baby,00s,"disco house,vocal house",0.808,0.982,3.0,-6.588,0.0,0.0311,0.0585,0.00689,0.35,0.961,124.999,4.0,48,spotify:track:5GguB1QMdud2FWbs5VHAzB,62
Sara,80s,"album rock,classic rock,mellow gold,new romantic,new wave pop,soft rock,synthpop",0.644,0.672,10.0,-10.134,1.0,0.0282,0.188,0.0,0.142,0.371,100.176,4.0,66,spotify:track:7ulldxRL7kGWuKutB3TzuT,0
"Seasons of Change, Pt. 1",70s,psychedelic blues-rock,0.59,0.618,6.0,-6.446,1.0,0.0342,0.527,0.0,0.103,0.517,106.02,4.0,13,spotify:track:0b8NSp03mAkWHZoQYRYvO4,24
CHANT (feat. Tones And I),20s,"pop rap,seattle hip hop,australian pop",0.698,0.782,1.0,-5.347,1.0,0.0853,0.213,0.0,0.181,0.506,112.176,4.0,77,spotify:track:7ICMhHYyv1vM3S1XzcEFIq,61
Live to Tell,80s,"dance pop,pop",0.652,0.521,2.0,-6.752,0.0,0.0256,0.263,0.0011,0.107,0.235,109.943,4.0,81,spotify:track:095MMFhB9qxPx2VsmvjnUs,62
All The Small Things,90s,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.439,0.891,0.0,-4.764,1.0,0.057,0.0122,0.0,0.547,0.695,148.599,4.0,79,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,0
Fallin' For You,00s,"dance pop,neo mellow,pop",0.641,0.861,4.0,-5.206,1.0,0.0285,0.204,0.0,0.109,0.54,117.044,4.0,68,spotify:track:4AAF8cbjVMBt7Y6eWqkPZz,0
Message In A Bottle - Remastered 2003,70s,"album rock,classic rock,permanent wave,rock",0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,4.0,77,spotify:track:3bN4tg6rnNPy9GCkGhym4T,0
All I Ask Of You,80s,"operatic pop,adult standards,rock-and-roll",0.209,0.247,1.0,-15.144,1.0,0.0357,0.938,0.000834,0.11,0.204,82.354,4.0,57,spotify:track:7gtcp27cze07lru5sRcV4o,28
Outlines - Radio Edit,10s,"house,canadian electropop,canadian pop,dance rock,electropop,metropopolis,neo-synthpop",0.731,0.782,9.0,-7.358,1.0,0.0665,0.0903,0.0867,0.182,0.735,122.964,4.0,39,spotify:track:6Ibjr2uK8nmwHvJjOzRtwv,0
Soul Kind of Feeling,10s,australian rock,0.674,0.732,4.0,-5.726,1.0,0.0496,0.308,2.47e-05,0.0517,0.767,123.55,4.0,24,spotify:track:7lzWxlYqqHhtPQ1WUNmyYB,43
Never Again,00s,"dance pop,pop,talent show",0.514,0.91,7.0,-2.978,0.0,0.0714,0.00168,0.00187,0.224,0.472,145.907,4.0,74,spotify:track:24y3tSyLdRbpVsKhQrR2oj,50
One Last Breath,00s,"alternative metal,nu metal,post-grunge,rock",0.386,0.677,2.0,-5.83,1.0,0.0346,0.00841,0.00366,0.341,0.195,126.602,4.0,70,spotify:track:42T2QQv3xgBlpQxaSP7lnK,77
Friend In the Field,00s,"australian alternative rock,australian dance,australian indie",0.52,0.756,0.0,-5.564,0.0,0.0349,0.00919,0.00016,0.0739,0.599,126.102,4.0,33,spotify:track:2QCjJNuUIqUlUqkxv8ZkN4,20
Opinions Won't Keep You Warm At Night,00s,"aussie emo,australian alternative rock",0.434,0.963,7.0,-3.348,0.0,0.0798,0.000689,0.0,0.154,0.733,143.888,4.0,35,spotify:track:1i7fXPo9EG1wNfXC3VrV91,49
positions,20s,pop,0.734,0.806,5.0,-4.82,1.0,0.0881,0.457,0.0,0.0936,0.616,144.028,4.0,94,spotify:track:7wLK9PAeZMBDVKsm7ptOMn,0
How Come,00s,"detroit hip hop,gangster rap,hip hop",0.75,0.851,9.0,-2.197,1.0,0.202,0.256,0.0,0.215,0.54,90.001,4.0,65,spotify:track:3V608tXKQzlFg59P1ddJ0x,0
I Was Made For Lovin' You,70s,"glam rock,hard rock,rock",0.768,0.852,4.0,-6.215,1.0,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4.0,72,spotify:track:07q0QVgO56EorrSGHC48y3,84
Blow Your Mind (Mwah),10s,"dance pop,pop,uk pop",0.684,0.793,2.0,-4.868,0.0,0.128,0.0241,0.0,0.09,0.52,108.94,4.0,89,spotify:track:3T3vdyeV1GITXjIFc3mWWY,36
The Call,00s,"boy band,dance pop,pop",0.696,0.874,10.0,-3.318,0.0,0.0772,0.117,0.0,0.331,0.747,104.196,4.0,75,spotify:track:1mxTCArq9EhSg4QPGqhjhT,66
Hey St. Peter,90s,,0.479,0.85,11.0,-11.295,1.0,0.0405,0.0916,0.0117,0.223,0.454,142.228,4.0,38,spotify:track:0LjtuCIQ9VNBnNgH1Wpe7S,46
On My Mind,10s,"indietronica,metropopolis,pop,uk pop",0.702,0.705,0.0,-6.666,1.0,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,4.0,79,spotify:track:5a7NdkF09AfD0H607eiOkX,68
Breathe in Now,00s,,0.408,0.269,11.0,-14.393,0.0,0.0402,0.11,6.42e-05,0.0882,0.174,164.124,4.0,25,spotify:track:7v4LJ8nuY3gR6lECWW2XNz,33
One,80s,"hard rock,metal,old school thrash,rock,thrash metal",0.444,0.703,7.0,-9.443,1.0,0.0641,0.00112,0.0761,0.127,0.419,106.228,4.0,82,spotify:track:64Ret7Tf2M8pDE4aqbW2tX,0
Please Don't Go,90s,"boy band,eurodance",0.715,0.838,7.0,-10.541,0.0,0.0341,0.169,3.67e-05,0.395,0.962,124.625,4.0,51,spotify:track:6TF2LthEA2BqImvYKToR0V,46
Afternoon Delight,70s,soft rock,0.483,0.439,5.0,-11.756,1.0,0.0304,0.494,0.0,0.104,0.767,147.07,4.0,44,spotify:track:5Yq58BC5k14EVUJ63cmg8g,0
Dance Wiv Me - Radio Edit,00s,"grime,instrumental grime,dance pop,edm,electro house,house,pop,progressive house,uk dance",0.887,0.66,11.0,-6.116,1.0,0.0419,0.0486,1.14e-06,0.123,0.693,112.01,4.0,61,spotify:track:1XNvUrCop20hAWfROW1CoV,56
Chandelier,10s,"australian dance,australian pop,pop",0.286,0.784,1.0,-2.873,1.0,0.0749,0.0163,6.45e-05,0.0714,0.618,173.798,4.0,84,spotify:track:2i8EtsynIudUUaLPUkO6rJ,0
Holiday,00s,"dance pop,pop",0.854,0.796,11.0,-5.567,0.0,0.0399,0.0542,0.00184,0.151,0.946,115.625,4.0,81,spotify:track:4k6ktr10Hczmh55NY3LfJy,63
Vision of Love,90s,"dance pop,pop,urban contemporary",0.256,0.464,5.0,-10.959,1.0,0.0382,0.433,0.0,0.121,0.355,205.362,3.0,77,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,61
Rose Garden,70s,"classic country pop,nashville sound",0.589,0.501,0.0,-11.665,1.0,0.031,0.168,0.0,0.0741,0.969,131.064,4.0,47,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,67
Wanted Dead Or Alive,80s,"glam metal,rock",0.252,0.802,7.0,-3.976,1.0,0.0391,0.13,0.0146,0.309,0.253,150.056,4.0,79,spotify:track:0oerlffJSzhRVvtDfLcp3N,79
Silly Weight,20s,,0.705,0.501,7.0,-7.459,1.0,0.0417,0.0068,0.0,0.114,0.424,90.007,4.0,19,spotify:track:09ZQ4fK0aVZTCUqzQoapxL,3
Save Rock And Roll,10s,"emo,modern rock,pop,pop punk,rock,glam rock,mellow gold,piano rock,rock",0.557,0.777,9.0,-6.286,1.0,0.0635,0.0756,4.29e-05,0.1,0.449,144.968,4.0,80,spotify:track:6SFTYQSczxhBNKR5bYjGMD,55
Set Adrift on Memory Bliss (Re-Recorded),10s,contemporary r&b,0.795,0.705,5.0,-8.552,0.0,0.0715,0.00118,0.00658,0.136,0.482,100.025,4.0,44,spotify:track:3rcNGUOJ0mPOUcAFUlEyT3,0
Papercuts (feat. Vera Blue),10s,"australian hip hop,australian trap,australian indie,australian pop",0.369,0.618,6.0,-6.304,0.0,0.249,0.161,0.0,0.257,0.467,191.863,4.0,48,spotify:track:6vXHaWpqkbuvzIDvR3LnKd,50
Marry You,10s,"dance pop,pop",0.621,0.82,10.0,-4.865,1.0,0.0367,0.332,0.0,0.104,0.452,144.905,4.0,89,spotify:track:22PMfvdz35fFKYnJyMn077,79
Are 'Friends' Electric?,70s,"early synthpop,new romantic,new wave,uk post-punk,zolo",0.423,0.743,5.0,-9.797,1.0,0.0379,0.0304,0.161,0.204,0.417,93.897,4.0,41,spotify:track:6Y0gqGszwuiaa10jYPyYRV,0
Ruby,00s,"modern rock,rock",0.451,0.939,5.0,-2.82,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,4.0,59,spotify:track:0N5x5UmYcbBeHFJtCCqf62,0
Beauty And A Beat,10s,"canadian pop,pop,hip pop,pop,queens hip hop,rap",0.602,0.843,0.0,-4.831,1.0,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,4.0,89,spotify:track:190jyVPHYjAqEaOGmMzdyk,80
Cover Me In Sunshine,20s,"dance pop,pop,show tunes",0.476,0.594,5.0,-6.879,1.0,0.135,0.0599,0.0,0.0785,0.314,159.702,4.0,81,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,76
I Kissed A Girl,00s,pop,0.699,0.76,5.0,-3.173,1.0,0.0677,0.00223,0.0,0.132,0.696,129.996,4.0,84,spotify:track:25ZttbpeUKDOm3aghD2oBJ,62
"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",00s,"irish rock,permanent wave,rock",0.367,0.838,10.0,-6.977,0.0,0.0423,7.67e-05,0.219,0.179,0.336,171.674,4.0,78,spotify:track:0uWG5H5PrBOI4e46neKfhB,0
Happy Now,10s,"complextro,edm,german techno,pop,pop dance,alt z",0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3.0,74,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,70
WITHOUT YOU,20s,australian hip hop,0.43,0.417,0.0,-7.385,1.0,0.0366,0.19,0.0,0.142,0.455,93.297,4.0,79,spotify:track:1Hzi3KQVnvVYAn8Vv9zL2o,2
Affirmation,00s,"boy band,dance pop,pop rock",0.478,0.768,8.0,-8.126,1.0,0.0728,0.0101,1.4e-06,0.136,0.645,169.967,4.0,64,spotify:track:2ZxbmQxhzMCesq34Sb7tbc,0
Sugar,10s,pop,0.744,0.783,1.0,-7.077,1.0,0.0337,0.0553,0.0,0.086,0.885,120.042,4.0,85,spotify:track:3eHopQk0VWyMbX13UdcRdO,0
Chewy Chewy,00s,"bubblegum pop,classic garage rock",0.742,0.516,0.0,-8.549,1.0,0.0462,0.118,0.000182,0.12,0.871,120.715,4.0,32,spotify:track:7oEkS4zzo6EcnbTzLxHHcF,27
Midnight (The Hanging Tree),20s,"deep disco house,hamburg electronic,minimal techno",0.657,0.892,7.0,-5.127,1.0,0.0416,0.0025,0.00871,0.124,0.537,123.997,4.0,45,spotify:track:38MbUy2C0FLv6exayPlImu,59
Shop Around,60s,"classic soul,motown,quiet storm,rhythm and blues,soul",0.556,0.701,7.0,-4.535,1.0,0.0295,0.795,0.0,0.807,0.896,132.172,4.0,48,spotify:track:0qkHoRTBCcbDoxrbj9tQrI,0
We Gotta Get Out Of This Place,80s,australian rock,0.503,0.841,4.0,-10.396,1.0,0.0495,0.00599,0.000388,0.189,0.515,136.025,4.0,48,spotify:track:1uSkjP4X0GSFJ8W3ZZtnMY,51
Take Me Over (feat. Safia)),10s,"aussietronica,australian electropop,edm",0.49,0.803,6.0,-3.211,0.0,0.0502,0.0088,0.0,0.114,0.425,97.151,4.0,50,spotify:track:6H9BaFXUq95NQpkkFBGuv3,21
Angel in Blue Jeans,10s,"dance pop,neo mellow,pop,pop rock",0.616,0.83,0.0,-4.757,1.0,0.034,0.0151,7.44e-06,0.102,0.732,115.01,4.0,74,spotify:track:2OpY5KKUvkYAkiY8FEG1Wi,0
Alive,10s,"australian pop,australian talent show,talent show",0.495,0.828,8.0,-2.986,1.0,0.0581,0.0596,0.0,0.208,0.382,150.212,4.0,37,spotify:track:5OLMMQ7k25SvDV7taKAYnb,32
How Do You Do It? - Mono,90s,"british invasion,merseybeat,rock-and-roll",0.617,0.711,9.0,-6.433,1.0,0.0297,0.36,1.59e-06,0.0841,0.963,142.266,4.0,51,spotify:track:601a0vnyLYe7pzLKVjKSha,55
Carry Out (Featuring Justin Timberlake),00s,"dance pop,pop,pop rap",0.531,0.574,10.0,-6.693,0.0,0.113,0.114,0.0308,0.256,0.272,115.68,5.0,78,spotify:track:4DEmKidTANibjgv2XLVk2L,0
Needle In A Haystack,10s,,0.631,0.812,11.0,-3.399,1.0,0.0426,0.0764,2.88e-06,0.0693,0.939,82.329,4.0,7,spotify:track:7Aa1CtEVpPZ3VesEk7Z2Zc,22
Golden,10s,pop,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,4.0,85,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,84
Till the World Stops Turning,10s,,0.453,0.117,4.0,-11.847,1.0,0.0482,0.953,0.000327,0.109,0.193,120.379,4.0,19,spotify:track:4uAhIw8WeAb0HfGsFKME4c,39
"De Do Do Do, De Da Da Da - Remastered 2003",80s,"album rock,classic rock,permanent wave,rock",0.78,0.523,9.0,-8.884,1.0,0.051,0.06,0.0629,0.239,0.855,147.86,4.0,77,spotify:track:0cDa0cvogF66Dl7gh8yJQI,0
Gonna Miss You,00s,,0.664,0.502,9.0,-7.783,0.0,0.025,0.0532,2.36e-06,0.333,0.164,95.004,4.0,24,spotify:track:4YGEcpYpEY6IWI49qEdwxT,17
Parlez Vous Francais,00s,"australian alternative rock,australian dance,australian indie",0.648,0.898,0.0,-4.445,0.0,0.142,0.000377,1.28e-06,0.359,0.842,131.998,4.0,33,spotify:track:2RexMVjpaxZzPrXZwDv2sj,38
Out of Time (Stereo Version),60s,"british blues,british invasion",0.514,0.686,7.0,-9.458,1.0,0.0547,0.5,0.0,0.527,0.748,127.062,4.0,27,spotify:track:701LzRhwgjnJgxEILYspx5,39
Funkytown,00s,"disco,minneapolis sound,synthpop",0.91,0.576,0.0,-8.385,1.0,0.0639,0.00063,0.272,0.108,0.212,122.883,4.0,58,spotify:track:3JU7GqkbT5S51rgCbYJ20t,63
Leave It Alone,00s,,0.451,0.914,4.0,-3.245,0.0,0.0809,0.00116,6.77e-06,0.13,0.557,163.017,4.0,22,spotify:track:0aivZxY3xfoMexurH5po6q,18
The Shoop Shoop Song (It's in His Kiss),10s,,0.603,0.736,2.0,-11.212,1.0,0.0853,0.13,0.0,0.0445,0.936,125.169,4.0,9,spotify:track:1ODvWtPXDX84saex9CwzqS,0
Ramona Was A Waitress,00s,"australian alternative rock,australian indie",0.549,0.597,4.0,-6.405,1.0,0.0297,0.016,0.00111,0.128,0.464,164.893,4.0,31,spotify:track:7gFYlnip4bR9a98s52xE9Y,42
Promised You A Miracle - Remastered 2002,80s,"album rock,dance rock,new romantic,new wave,new wave pop,rock,scottish new wave,soft rock",0.674,0.75,5.0,-8.515,0.0,0.0284,0.00157,0.0586,0.343,0.793,113.804,4.0,68,spotify:track:7nfb3iy0zjqk5N44LQM2vg,42
Tears,90s,"classic uk pop,merseybeat",0.254,0.339,0.0,-10.888,1.0,0.0301,0.659,0.0,0.0694,0.349,88.041,4.0,27,spotify:track:205O1UuEjG0zX01YMElqkV,25
We've Got It Goin' On - Radio Edit,90s,"boy band,dance pop,pop",0.757,0.868,3.0,-4.986,0.0,0.0358,0.0953,0.0,0.244,0.929,112.973,4.0,75,spotify:track:7qD9lD0dabABT6y3Vw3uVX,62
If It Ain't Love,10s,"dance pop,pop",0.503,0.843,10.0,-4.991,0.0,0.316,0.0487,0.0,0.344,0.778,128.63,4.0,79,spotify:track:5YHR8wBR5jXfGtP766NiAT,57
Busted,00s,swedish jazz,0.466,0.43,0.0,-10.834,1.0,0.0461,0.704,4.76e-05,0.0966,0.775,183.77,3.0,22,spotify:track:5U2yUQc2yUoQuH4ACPbcWq,10
Mamy Blue,70s,rock progressif francais,0.566,0.622,5.0,-9.484,0.0,0.0481,0.452,0.0,0.196,0.631,110.792,4.0,5,spotify:track:45kW7SZVsIm8mYfs8BXExE,20
Dreamlover,10s,"dance pop,pop,urban contemporary",0.693,0.743,5.0,-5.359,1.0,0.0359,0.196,0.0,0.192,0.726,100.676,4.0,77,spotify:track:4FLZI7tQ5vjPKZ72rblySG,30
Never Let You Go - 2008 Remaster,90s,"alternative metal,alternative rock,pop rock,post-grunge",0.728,0.94,4.0,-5.034,1.0,0.0368,0.0814,0.000162,0.109,0.967,113.76,4.0,64,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,69
Figured You Out,00s,"alternative metal,canadian rock,post-grunge",0.544,0.867,10.0,-5.527,1.0,0.0517,2.63e-05,0.0165,0.266,0.726,93.925,4.0,78,spotify:track:1Yuim9eHBfG8YUJII28XDF,64
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,20s,"house,pop dance,uk dance,disco house,hip house,uk dance,vocal house,pop dance",0.824,0.862,2.0,-3.424,1.0,0.126,0.0076,0.000132,0.303,0.801,122.98,4.0,67,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,83
Erotica,00s,"dance pop,pop",0.63,0.821,11.0,-6.726,0.0,0.0467,0.000632,0.479,0.0963,0.271,102.022,4.0,81,spotify:track:1amRq1hFKK1vFCj2KNDfJV,37
Sand in My Shoes,00s,"dance pop,europop,lilith,neo mellow,pop rock",0.633,0.809,11.0,-6.702,1.0,0.0317,0.114,0.000102,0.111,0.267,125.953,4.0,75,spotify:track:4ObePnl5sf02pKfYUeGpkp,51
Short Memory - Remastered Version,10s,australian rock,0.749,0.68,1.0,-6.216,1.0,0.0237,0.0665,0.000282,0.0886,0.589,106.437,3.0,59,spotify:track:2blW9gA8rUVsCYuepOJByI,35
Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,00s,"gregorian dance,canadian pop,canadian singer-songwriter,ectofolk,lilith,permanent wave,pop rock,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.602,0.847,9.0,-5.998,0.0,0.0589,0.00903,0.0306,0.0622,0.0863,138.025,4.0,54,spotify:track:3oVnbdWg48ZrmsUAQQUKbU,0
Sun City,80s,musical advocacy,0.63,0.943,7.0,-8.13,0.0,0.0558,0.0146,0.000734,0.299,0.398,115.272,4.0,15,spotify:track:5fIooQsVIVja8kP3ojyAV7,26
Am I Wrong,10s,afrobeats,0.725,0.68,8.0,-5.465,1.0,0.0306,0.162,2.13e-06,0.158,0.76,119.939,4.0,62,spotify:track:2wqaekenSQZm7hxQOYt8oE,63
Green,00s,"australian alternative rock,australian rock",0.402,0.647,7.0,-6.38,0.0,0.0273,0.00299,0.0,0.13,0.363,79.941,3.0,35,spotify:track:7gLqsrsyEC4iJuQQEArjbP,35
I'll Show You,10s,"canadian pop,pop",0.361,0.608,9.0,-6.757,0.0,0.098,0.05,7.96e-05,0.183,0.0789,191.812,4.0,89,spotify:track:0SNIAtRCPVVLoGEPcuHSIc,66
Be Like That - feat. Swae Lee & Khalid,20s,"black americana,contemporary country,country,country road,melodic rap,rap,trap,pop,pop r&b",0.727,0.626,7.0,-8.415,1.0,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4.0,74,spotify:track:5f1joOtoMeyppIcJGZQvqJ,74
This Guy's In Love (With You),80s,australian rock,0.696,0.293,5.0,-9.381,1.0,0.0324,0.668,0.000367,0.109,0.226,66.589,4.0,19,spotify:track:4j7VcUsaYMeqe5lJ9gYyW7,0
Alley Oop,10s,novelty,0.598,0.531,7.0,-5.907,1.0,0.0568,0.775,0.0,0.121,0.889,133.497,4.0,17,spotify:track:5N6hnOaGXHcHZxIiMXcsJm,1
"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",00s,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,dance pop,east coast hip hop,hip hop,hip pop,pop rap,rap,atl hip hop,contemporary r&b,r&b,urban contemporary,dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",0.833,0.628,2.0,-7.041,1.0,0.141,0.0949,1.6e-06,0.282,0.645,106.328,4.0,77,spotify:track:4GIsskMpViPkt0uzPJTJSp,72
Motor's Too Fast,80s,australian rock,0.643,0.503,9.0,-11.481,0.0,0.0296,0.0119,0.00663,0.437,0.816,117.88,4.0,43,spotify:track:0KzP3zQYcBmX4pVPVx0fyr,47
Fanfare for the Common Man - Single Edit,90s,"album rock,art rock,blues rock,british blues,classic rock,folk rock,hard rock,mellow gold,progressive rock,singer-songwriter,soft rock,symphonic rock,synth prog",0.376,0.439,0.0,-14.444,1.0,0.0313,0.415,0.832,0.132,0.262,74.461,4.0,50,spotify:track:0dkL8m14x0wecbq04QfBKs,49
4ever,00s,"australian pop,candy pop,dance pop,girl group,post-teen pop",0.581,0.857,5.0,-2.21,0.0,0.0627,0.00168,0.000166,0.0967,0.565,145.941,4.0,56,spotify:track:4ECvB9frSDegHfKNRh9dwT,58
STAY (with Justin Bieber),20s,"australian hip hop,canadian pop,pop",0.587,0.795,1.0,-5.557,1.0,0.0522,0.037,0.0,0.103,0.476,169.951,4.0,79,spotify:track:4kux0P5UfguojB4h0lQnsj,65
Physical,20s,"dance pop,pop,uk pop",0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,4.0,89,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,79
"My Neck, My Back (Lick It)",10s,"hip pop,trap queen",0.859,0.625,9.0,-4.234,0.0,0.13,0.0296,0.0,0.0537,0.71,102.072,4.0,48,spotify:track:5r29mFrurlVBbqJzjr2XW6,65
Tonight (I'm Lovin' You),10s,"dance pop,latin pop,mexican pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.651,0.884,0.0,-3.986,0.0,0.0533,0.0242,5.36e-06,0.202,0.285,125.941,4.0,79,spotify:track:4Gponum8aPxNdUuAApFd7B,0
Finally,00s,diva house,0.761,0.718,11.0,-10.279,0.0,0.0366,0.00459,5.95e-06,0.0333,0.876,120.12,4.0,50,spotify:track:2WpCr1ls4bjL54NAcN5DAA,54
Hit 'Em Up Style (Oops!),00s,"hip pop,urban contemporary",0.696,0.722,5.0,-5.319,0.0,0.0801,0.169,0.0,0.289,0.67,90.116,4.0,58,spotify:track:0ho4ac5tM9CNcmeIElhadF,54
When You're Looking Like That - Single Remix,00s,boy band,0.597,0.945,6.0,-3.845,1.0,0.0497,0.018,0.0,0.0654,0.939,147.908,4.0,69,spotify:track:5t3oszlshIPTzpAwcCMqgw,64
Talk Dirty (feat. 2 Chainz),10s,"dance pop,pop,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,4.0,79,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,69
(Kissed You) Good Night,10s,"contemporary country,country,country dawn,country road",0.523,0.747,11.0,-6.125,1.0,0.0292,0.0807,0.0,0.11,0.294,118.97,4.0,37,spotify:track:3d1Hbu6v1uJ2rTClxKYYRl,39
You’ll Be Mine,10s,"australian dance,australian pop,dutch house,edm,electro house,pop dance,progressive electro house,slap house",0.723,0.727,4.0,-6.03,1.0,0.0299,0.0159,1.55e-06,0.19,0.419,126.97,4.0,43,spotify:track:5aqqxocHtFRmTBk8LlmLRN,32
Blue Monday '88,90s,"dance rock,madchester,new romantic,new wave,permanent wave,post-punk,synthpop,uk post-punk",0.681,0.893,7.0,-8.485,1.0,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,4.0,66,spotify:track:31MOjWj3CT3dCQsMV2b8Wu,69
Close,10s,"dance pop,pop,metropopolis,pop,swedish electropop,swedish pop,swedish synthpop",0.625,0.615,6.0,-5.444,0.0,0.084,0.249,0.0,0.14,0.394,124.044,4.0,64,spotify:track:4Zpe9VME8DiFjLdqSqPRoZ,0
It's Not Easy - 2015 Remaster,10s,"australian rock,cabaret",0.328,0.595,3.0,-7.417,1.0,0.0309,0.487,1.27e-06,0.106,0.348,93.325,4.0,16,spotify:track:7j7tJanUWBzqBcRrGta92C,16
Heaven,10s,"eurodance,dutch pop,dutch rock",0.568,0.906,8.0,-6.938,1.0,0.0465,0.00127,0.0195,0.135,0.517,137.959,4.0,54,spotify:track:3HJWtYWnBYcA2eMc5E8ec2,0
Sunday Bloody Sunday,90s,"irish rock,permanent wave,rock",0.543,0.964,6.0,-5.687,1.0,0.0515,0.411,0.00205,0.047,0.777,100.456,4.0,78,spotify:track:5Uf6OfGfz436zAegn1kui6,0
One More Try - Remastered,80s,new wave pop,0.551,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,3.0,73,spotify:track:5932kbyNt445gDTT2chRUS,62
Daisy a Day,10s,,0.528,0.336,0.0,-15.077,1.0,0.0316,0.587,0.00125,0.157,0.581,88.584,3.0,18,spotify:track:3kHRGGZA7tniIUfIYgZvlh,0
