,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track Popularity Cat
52914,0.507,0.113,-10.781,0.0429,0.797,0.000592,0.166,0.207,118.469,1
52915,0.517,0.0854,-17.722,0.0483,0.935,0.00762,0.284,0.391,126.854,1
52916,0.66,0.557,-9.597,0.03,0.158,0.0,0.543,0.788,110.743,1
52917,0.349,0.692,-11.691,0.0338,0.462,0.00266,0.197,0.952,179.396,1
52918,0.536,0.266,-9.98,0.0372,0.928,3.08e-06,0.0934,0.288,72.112,1
52919,0.399,0.645,-5.356,0.0271,0.112,0.000551,0.255,0.384,82.795,1
52920,0.644,0.591,-5.16,0.0626,0.0226,0.0,0.232,0.465,149.986,1
52921,0.656,0.804,-5.191,0.363,0.173,0.0,0.837,0.314,125.882,1
52922,0.713,0.831,-4.75,0.15,0.0168,0.0,0.118,0.584,173.948,1
52923,0.609,0.584,-9.734,0.0353,0.725,0.0,0.0854,0.954,127.306,1
52924,0.907,0.405,-8.35,0.465,0.247,0.0,0.538,0.856,137.945,1
52925,0.665,0.816,-6.753,0.266,0.448,0.0,0.297,0.745,93.37,1
52926,0.658,0.499,-8.906,0.116,0.161,0.0,0.118,0.633,109.893,1
52927,0.552,0.742,-6.935,0.0649,0.0026,5.93e-05,0.128,0.43,131.994,1
52928,0.549,0.707,-9.183,0.0273,0.0884,0.00013,0.577,0.777,129.963,1
52929,0.508,0.56,-8.244,0.0304,0.494,0.00611,0.106,0.386,122.514,1
52930,0.387,0.62,-4.204,0.0811,0.616,0.0,0.0827,0.405,97.402,1
52931,0.677,0.592,-8.87,0.0642,0.23,0.000313,0.127,0.317,119.901,1
52932,0.625,0.753,-5.983,0.166,0.436,0.00273,0.367,0.539,88.956,1
52933,0.424,0.742,-6.725,0.0333,0.00623,0.00962,0.209,0.375,88.763,1
52934,0.592,0.446,-10.914,0.0641,0.834,0.0,0.149,0.395,141.085,1
52935,0.853,0.56,-9.87,0.408,0.201,0.0,0.155,0.372,140.102,1
52936,0.717,0.636,-6.604,0.0356,0.263,0.0,0.328,0.675,89.978,1
52937,0.592,0.927,-7.446,0.0379,1.42e-05,0.583,0.294,0.326,126.005,1
52938,0.425,0.681,-8.604,0.0316,0.0229,0.000219,0.0543,0.933,131.011,1
52939,0.839,0.808,-7.005,0.114,0.107,0.747,0.186,0.181,128.068,1
52940,0.494,0.632,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,1
52941,0.712,0.588,-5.332,0.0543,0.112,0.0,0.21,0.471,114.929,1
52942,0.531,0.352,-10.404,0.315,0.856,9.73e-06,0.0871,0.537,84.475,1
52943,0.668,0.712,-5.927,0.0381,0.369,2.13e-05,0.108,0.264,100.02,1
52944,0.54,0.555,-9.858,0.072,0.0527,0.0,0.413,0.155,127.154,1
52945,0.681,0.621,-10.024,0.34,0.036,0.00555,0.138,0.428,135.538,1
52946,0.603,0.688,-5.732,0.244,0.0952,0.0,0.24,0.45,83.508,1
52947,0.609,0.728,-5.859,0.0419,0.327,0.0851,0.0569,0.322,146.016,1
52948,0.627,0.883,-8.988,0.0947,0.0207,0.00346,0.323,0.252,149.024,1
52949,0.428,0.212,-15.442,0.032,0.971,0.73,0.169,0.314,98.096,1
52950,0.563,0.497,-7.888,0.0271,0.335,2.27e-06,0.379,0.144,118.207,1
52951,0.857,0.639,-8.622,0.128,0.0239,0.0,0.121,0.477,105.504,1
52952,0.645,0.688,-6.166,0.0405,0.13,0.000958,0.134,0.16,99.996,1
52953,0.256,0.384,-8.158,0.0332,0.0529,0.0,0.0802,0.168,175.543,1
52954,0.628,0.535,-7.541,0.0412,0.548,0.0,0.0875,0.19,131.961,1
52955,0.648,0.734,-6.289,0.298,0.368,0.0,0.0938,0.196,167.044,1
52956,0.718,0.79,-4.861,0.129,0.0453,0.0,0.0739,0.605,151.072,1
52957,0.74,0.543,-7.979,0.399,0.185,0.0,0.372,0.337,78.198,1
52958,0.712,0.799,-4.564,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,1
52959,0.581,0.959,-3.955,0.0498,0.0421,0.93,0.242,0.731,124.969,1
52960,0.82,0.587,-8.681,0.0946,0.0839,0.0,0.0492,0.856,129.244,1
52961,0.562,0.768,-5.006,0.0488,0.00361,0.0,0.0742,0.218,139.968,1
52962,0.525,0.964,-3.451,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,1
52963,0.551,0.885,-1.489,0.124,0.139,0.0,0.114,0.509,172.95,1
52964,0.562,0.675,-4.996,0.0456,0.588,5.77e-05,0.164,0.438,78.946,1
52965,0.668,0.477,-8.709,0.0358,0.517,0.446,0.139,0.0966,88.005,1
52966,0.801,0.842,-4.092,0.0618,0.183,0.0,0.15,0.649,93.031,1
52967,0.796,0.705,-5.331,0.107,0.389,0.0,0.136,0.412,151.966,1
52968,0.781,0.764,-3.252,0.164,0.0175,0.0,0.102,0.352,146.03,1
52969,0.478,0.326,-10.992,0.0693,0.47,0.000218,0.323,0.34,137.029,1
52970,0.515,0.387,-7.343,0.0567,0.689,0.0,0.126,0.312,135.739,1
52971,0.747,0.686,-4.802,0.0308,0.587,0.0,0.1,0.913,122.005,1
52972,0.725,0.526,-6.179,0.0629,0.478,1.63e-05,0.312,0.377,137.962,1
52973,0.777,0.474,-10.211,0.316,0.087,0.0,0.089,0.63,164.123,1
52974,0.935,0.552,-9.373,0.335,0.111,0.0,0.0952,0.615,99.993,1
52975,0.615,0.841,-5.352,0.0416,0.0178,0.0,0.133,0.316,126.026,1
52976,0.475,0.667,-8.639,0.425,0.473,0.0,0.398,0.703,184.999,1
52977,0.484,0.503,-6.047,0.0354,0.67,0.0,0.113,0.316,138.254,1
52978,0.447,0.949,-5.043,0.209,0.0814,0.0,0.406,0.24,153.995,1
52979,0.702,0.495,-11.645,0.0493,0.391,0.8,0.112,0.31,78.507,1
52980,0.679,0.617,-5.328,0.12,0.19,0.0,0.0798,0.665,189.993,1
52981,0.67,0.272,-13.699,0.0704,0.717,0.0,0.178,0.613,117.996,1
52982,0.546,0.894,-3.56,0.0898,0.459,0.000106,0.322,0.387,125.031,1
52983,0.776,0.44,-15.887,0.0613,0.34,0.00704,0.0508,0.606,125.756,1
52984,0.32,0.782,-7.37,0.374,0.00203,0.000851,0.39,0.527,78.05,1
52985,0.312,0.72,-5.511,0.0338,0.00601,0.0337,0.0936,0.119,170.071,1
52986,0.7,0.454,-9.574,0.172,0.612,0.0,0.379,0.583,97.032,1
52987,0.627,0.944,-4.459,0.344,0.00919,0.00311,0.444,0.551,126.078,1
52988,0.896,0.586,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971,1
52989,0.649,0.736,-7.659,0.0294,0.148,0.0,0.106,0.502,105.025,1
52990,0.785,0.463,-8.876,0.0433,0.246,0.0,0.119,0.36,140.097,1
52991,0.568,0.691,-5.225,0.0306,0.188,0.0,0.0861,0.396,131.007,1
52992,0.51,0.456,-7.773,0.0282,0.418,0.0,0.12,0.237,143.787,1
52993,0.649,0.827,-4.844,0.0513,0.117,9.97e-05,0.351,0.76,94.992,1
52994,0.559,0.538,-9.112,0.0337,0.397,0.896,0.198,0.63,129.501,1
52995,0.666,0.667,-9.486,0.0388,0.00394,0.000148,0.0733,0.558,118.556,1
52996,0.565,0.456,-8.124,0.031,0.426,8.08e-06,0.0612,0.588,201.644,1
52997,0.591,0.221,-18.296,0.0416,0.855,0.0012,0.696,0.369,105.3,1
52998,0.425,0.928,-6.531,0.0853,0.0237,0.00429,0.0908,0.464,120.421,1
52999,0.633,0.866,-7.166,0.0558,0.475,0.723,0.0955,0.0625,195.986,1
53000,0.854,0.645,-8.021,0.141,0.0417,0.000115,0.103,0.569,142.053,1
53001,0.396,0.479,-8.072,0.0268,0.728,9.51e-06,0.102,0.184,109.973,1
53002,0.387,0.499,-10.207,0.0259,0.0029,0.00373,0.0695,0.333,111.032,1
53003,0.45,0.652,-5.541,0.0276,0.00556,0.000786,0.0933,0.514,80.128,1
53004,0.76,0.595,-14.579,0.0913,0.0823,0.107,0.0671,0.891,128.584,1
53005,0.29,0.247,-12.125,0.0383,0.921,0.00565,0.0917,0.36,165.361,1
53006,0.888,0.559,-5.469,0.493,0.164,0.0,0.103,0.381,146.979,1
53007,0.666,0.942,-3.356,0.0591,0.00253,0.0,0.114,0.581,110.019,1
53008,0.594,0.5,-5.586,0.0255,0.076,9.86e-05,0.184,0.537,104.996,1
53009,0.549,0.754,-6.011,0.0366,0.00441,0.0,0.423,0.443,110.046,1
53010,0.815,0.944,-6.698,0.0513,0.0264,0.00038,0.181,0.682,115.219,1
53011,0.385,0.306,-12.167,0.0297,0.452,7.43e-06,0.128,0.546,173.377,1
53012,0.68,0.695,-5.772,0.144,0.00826,0.000412,0.199,0.509,179.972,1
53013,0.7,0.46,-8.111,0.0661,0.142,4.81e-05,0.111,0.286,151.901,1
53014,0.493,0.643,-5.19,0.0299,0.512,2.42e-05,0.209,0.3,144.717,1
53015,0.742,0.43,-11.373,0.0267,0.46,0.0,0.172,0.679,101.982,1
53016,0.843,0.734,-5.383,0.12,0.04,0.0,0.143,0.0421,106.976,1
53017,0.409,0.641,-4.4,0.0323,0.659,3.23e-06,0.0895,0.148,141.455,1
53018,0.58,0.877,-4.193,0.0395,0.00122,0.0,0.322,0.614,129.968,1
53019,0.576,0.74,-6.195,0.0854,0.274,3e-06,0.0948,0.37,159.959,1
53020,0.65,0.718,-4.365,0.0384,0.135,9.53e-05,0.106,0.686,114.034,1
53021,0.474,0.948,-2.592,0.122,0.0223,0.0,0.43,0.611,146.46,1
53022,0.263,0.978,-4.156,0.191,0.000502,0.000201,0.229,0.282,132.63,1
53023,0.719,0.815,-3.546,0.0305,0.16,0.0,0.0367,0.937,93.126,1
53024,0.631,0.354,-11.112,0.0313,0.795,0.000107,0.0879,0.522,73.007,1
53025,0.514,0.261,-16.402,0.0498,0.724,0.00194,0.0469,0.346,141.393,1
53026,0.541,0.758,-3.626,0.0275,0.00126,0.0,0.0763,0.181,102.984,1
53027,0.674,0.882,-2.771,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,1
53028,0.507,0.865,-2.718,0.143,0.118,0.0,0.34,0.547,176.009,1
53029,0.792,0.747,-15.366,0.149,0.202,0.00429,0.221,0.968,144.15,1
53030,0.626,0.127,-16.683,0.0351,0.91,0.192,0.14,0.154,93.665,1
53031,0.726,0.296,-7.859,0.0393,0.355,0.0,0.112,0.148,123.942,1
53032,0.54,0.78,-5.872,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,1
53033,0.634,0.292,-12.285,0.0455,0.898,0.00101,0.111,0.408,150.909,1
53034,0.371,0.609,-5.524,0.0295,0.386,0.0,0.104,0.426,136.526,1
53035,0.886,0.628,-5.949,0.131,0.00215,1.15e-05,0.31,0.178,119.906,1
53036,0.641,0.612,-8.307,0.0361,0.0474,0.0588,0.102,0.854,136.413,1
53037,0.673,0.265,-15.711,0.0387,0.0967,0.0336,0.0809,0.641,136.748,1
53038,0.788,0.952,-3.166,0.215,0.0494,0.000415,0.145,0.282,126.05,1
53039,0.682,0.889,-4.166,0.0804,0.00564,0.0,0.36,0.827,138.021,1
53040,0.503,0.389,-9.096,0.0304,0.77,0.0271,0.111,0.327,105.823,1
53041,0.566,0.765,-7.551,0.0323,0.18,0.0133,0.136,0.969,75.008,1
53042,0.456,0.379,-8.669,0.0364,0.902,3.89e-06,0.132,0.338,125.685,1
53043,0.699,0.869,-4.263,0.238,0.0118,0.0,0.0982,0.616,93.612,1
53044,0.697,0.719,-7.077,0.211,0.0312,0.0,0.507,0.821,160.136,1
53045,0.746,0.872,-3.62,0.149,0.294,0.0,0.223,0.889,86.242,1
53046,0.801,0.698,-8.998,0.33,0.0477,1.46e-06,0.184,0.502,76.5,1
53047,0.593,0.592,-7.75,0.0311,0.00226,9.36e-06,0.232,0.652,122.848,1
53048,0.745,0.647,-6.458,0.0442,0.127,0.0,0.0505,0.821,83.346,1
53049,0.805,0.622,-10.902,0.141,0.274,0.000838,0.102,0.716,122.006,1
53050,0.208,0.134,-18.42,0.0337,0.992,0.934,0.132,0.126,170.241,1
53051,0.802,0.486,-6.994,0.0402,0.0527,0.191,0.0738,0.392,129.972,1
53052,0.681,0.864,-3.276,0.0301,0.00477,0.0,0.122,0.921,132.929,1
53053,0.443,0.635,-5.404,0.223,0.455,2.07e-05,0.285,0.672,93.742,1
53054,0.774,0.578,-9.442,0.218,0.333,0.0,0.433,0.762,96.859,1
53055,0.623,0.761,-6.084,0.0312,0.0223,0.000246,0.39,0.456,99.055,1
53056,0.528,0.983,-3.133,0.146,0.000518,0.000324,0.18,0.141,144.981,1
53057,0.812,0.625,-7.392,0.117,0.106,8.03e-05,0.0765,0.545,115.017,1
53058,0.327,0.175,-14.217,0.0346,0.95,1.37e-05,0.145,0.244,128.93,1
53059,0.311,0.325,-9.042,0.0283,0.0469,0.0,0.139,0.668,65.09,1
53060,0.785,0.629,-4.473,0.0369,0.0376,0.0,0.11,0.862,123.919,1
53061,0.663,0.783,-4.585,0.0393,0.0134,0.00179,0.325,0.622,123.986,1
53062,0.525,0.852,-9.519,0.222,0.731,5.11e-05,0.218,0.884,157.404,1
53063,0.751,0.473,-11.458,0.199,0.216,0.0774,0.267,0.868,147.437,1
53064,0.596,0.299,-16.155,0.0342,0.709,0.854,0.105,0.0644,83.895,1
53065,0.605,0.609,-7.063,0.0278,0.188,0.0,0.0982,0.275,119.914,1
53066,0.84,0.736,-4.37,0.111,0.0342,0.0,0.0572,0.657,75.997,1
53067,0.634,0.293,-15.248,0.0774,0.841,0.0213,0.11,0.349,115.186,1
53068,0.478,0.971,-2.729,0.0858,3.83e-05,2.77e-05,0.295,0.284,90.526,1
53069,0.561,0.538,-7.067,0.138,0.344,0.0,0.0502,0.389,113.052,1
53070,0.42,0.45,-9.934,0.0306,0.275,0.000335,0.113,0.318,145.451,1
53071,0.804,0.771,-4.067,0.0433,0.357,3.07e-06,0.108,0.739,126.956,1
53072,0.269,0.611,-8.364,0.0401,0.0342,0.000108,0.227,0.138,152.21,1
53073,0.555,0.755,-6.441,0.345,0.185,0.0,0.111,0.202,88.163,1
53074,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,1
53075,0.673,0.614,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052,1
53076,0.774,0.659,-6.909,0.206,0.0424,0.000501,0.302,0.467,99.018,1
53077,0.574,0.799,-5.734,0.0426,0.0129,2.63e-05,0.0741,0.463,199.804,1
53078,0.765,0.445,-11.257,0.258,0.022,0.0,0.364,0.392,121.38,1
53079,0.701,0.694,-5.443,0.0272,0.363,0.0,0.364,0.634,97.012,1
53080,0.671,0.617,-8.72,0.0561,0.401,0.0,0.119,0.62,147.986,1
53081,0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,1
53082,0.271,0.553,-9.526,0.0472,0.044,0.0096,0.0999,0.433,86.762,1
53083,0.574,0.571,-8.431,0.0428,0.114,1.55e-05,0.678,0.264,81.02,1
53084,0.716,0.914,-6.907,0.0341,0.00542,0.000218,0.0504,0.69,118.579,1
53085,0.668,0.902,-3.924,0.0386,0.169,8.74e-05,0.198,0.913,119.008,1
53086,0.743,0.659,-6.755,0.0343,0.0998,0.00028,0.0622,0.804,114.033,1
53087,0.589,0.665,-6.752,0.0453,0.158,0.0,0.0971,0.462,126.877,1
53088,0.558,0.827,-6.595,0.14,0.0822,0.000175,0.319,0.156,150.156,1
53089,0.692,0.758,-4.826,0.217,0.14,0.0314,0.0928,0.241,84.42,1
53090,0.892,0.472,-6.29,0.0753,0.32,0.0,0.0867,0.605,153.032,1
53091,0.51,0.925,-3.687,0.0585,0.00269,0.0126,0.31,0.495,107.982,1
53092,0.448,0.263,-11.98,0.0373,0.824,1.91e-06,0.106,0.451,109.889,1
53093,0.471,0.164,-10.879,0.0324,0.833,0.0,0.101,0.17,125.242,1
53094,0.591,0.128,-15.184,0.0391,0.913,0.0,0.108,0.377,95.252,1
53095,0.738,0.531,-7.35,0.14,0.907,1.07e-05,0.311,0.919,170.007,1
53096,0.767,0.464,-8.019,0.0689,0.0297,3.51e-06,0.0856,0.454,120.008,1
53097,0.79,0.427,-11.361,0.0541,0.000885,0.446,0.0514,0.961,116.986,1
53098,0.784,0.486,-6.497,0.0475,0.0538,0.497,0.101,0.0894,110.964,1
53099,0.63,0.449,-8.549,0.252,0.814,0.575,0.106,0.0738,158.861,1
53100,0.739,0.679,-5.079,0.0373,0.000424,0.0187,0.389,0.786,127.487,1
53101,0.824,0.634,-10.296,0.0342,0.369,0.0,0.0665,0.743,118.922,1
53102,0.625,0.398,-10.218,0.0338,0.279,0.747,0.0893,0.265,86.992,1
53103,0.696,0.872,-5.417,0.0328,0.0315,0.000769,0.0411,0.55,122.009,1
53104,0.527,0.342,-12.272,0.0336,0.59,0.0,0.0803,0.148,124.209,1
53105,0.655,0.662,-9.145,0.195,0.00881,0.0,0.228,0.137,131.036,1
53106,0.602,0.894,-4.713,0.0564,0.0137,3.69e-05,0.128,0.669,118.991,1
53107,0.929,0.737,-6.424,0.102,0.0847,0.0,0.861,0.886,129.932,1
53108,0.552,0.905,-4.992,0.101,0.032,0.0,0.345,0.896,169.929,1
53109,0.495,0.571,-10.052,0.0351,0.749,0.714,0.119,0.316,96.998,1
53110,0.444,0.57,-8.152,0.065,0.145,7.65e-06,0.128,0.331,96.982,1
53111,0.635,0.545,-5.445,0.0431,0.0638,0.0,0.594,0.674,124.861,1
53112,0.677,0.394,-7.278,0.0304,0.672,0.000124,0.129,0.539,96.985,1
53113,0.579,0.801,-7.454,0.0449,0.121,7.58e-05,0.0821,0.972,174.755,1
53114,0.615,0.417,-15.441,0.0373,0.287,0.862,0.215,0.117,117.982,1
53115,0.456,0.424,-10.096,0.0428,0.585,0.0,0.117,0.18,82.998,1
53116,0.547,0.836,-5.361,0.188,0.102,0.0,0.183,0.649,104.985,1
53117,0.506,0.86,-6.276,0.425,0.198,0.0,0.125,0.582,191.511,1
53118,0.755,0.838,-4.5,0.0687,0.0643,1.59e-05,0.118,0.473,126.877,1
53119,0.539,0.837,-4.178,0.039,0.00131,0.0,0.347,0.455,94.918,1
53120,0.954,0.516,-5.817,0.16,0.03,7.54e-06,0.0504,0.624,105.001,1
53121,0.45,0.55,-7.825,0.154,0.24,0.0,0.292,0.552,85.515,1
53122,0.593,0.368,-12.257,0.0337,0.612,0.0,0.0905,0.484,128.8,1
53123,0.698,0.708,-5.388,0.0333,0.0182,0.0,0.122,0.355,123.053,1
53124,0.819,0.471,-9.288,0.0753,0.454,0.000922,0.173,0.554,109.987,1
53125,0.257,0.125,-14.267,0.0332,0.891,0.0,0.108,0.245,84.93,1
53126,0.525,0.915,-4.351,0.0789,0.0156,0.0,0.66,0.623,149.042,1
53127,0.48,0.529,-7.825,0.0275,0.17,4.27e-06,0.257,0.469,81.527,1
53128,0.45,0.465,-7.867,0.268,0.185,0.0,0.0782,0.788,70.231,1
53129,0.67,0.397,-10.87,0.0417,0.71,0.0,0.11,0.214,123.969,1
53130,0.62,0.852,-4.203,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,1
53131,0.863,0.457,-6.422,0.0526,0.0103,5.32e-05,0.109,0.401,115.009,1
53132,0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,1
53133,0.667,0.798,-5.935,0.0675,0.209,0.015,0.0972,0.485,114.981,1
53134,0.729,0.833,-6.252,0.152,0.106,0.0,0.463,0.916,172.07,1
53135,0.677,0.865,-4.254,0.0604,0.0382,0.0,0.228,0.622,136.996,1
53136,0.587,0.786,-6.553,0.0308,0.1,3.24e-05,0.0808,0.486,129.88,1
53137,0.641,0.324,-5.851,0.0299,0.698,0.0,0.328,0.273,110.184,1
53138,0.521,0.426,-8.79,0.0908,0.753,9.17e-05,0.103,0.302,80.367,1
53139,0.947,0.354,-12.844,0.27,0.0455,5.71e-05,0.212,0.36,100.087,1
53140,0.296,0.669,-5.364,0.0452,0.03,0.831,0.154,0.679,74.692,1
53141,0.533,0.729,-7.227,0.0714,0.563,0.0,0.159,0.884,78.67,1
53142,0.871,0.741,-6.482,0.189,0.118,0.0,0.349,0.789,87.047,1
53143,0.166,0.21,-17.664,0.037,0.853,0.885,0.317,0.04,81.891,1
53144,0.446,0.701,-4.179,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,1
53145,0.669,0.753,-8.312,0.0595,0.389,0.93,0.11,0.645,80.539,1
53146,0.692,0.466,-10.741,0.0292,0.743,0.109,0.1,0.561,114.999,1
53147,0.644,0.814,-5.934,0.0668,0.164,1.59e-06,0.213,0.52,145.041,1
53148,0.73,0.655,-7.154,0.0739,0.0389,0.0094,0.658,0.518,100.003,1
53149,0.403,0.987,-3.255,0.0872,0.000715,4.63e-06,0.66,0.643,103.768,1
53150,0.746,0.595,-7.457,0.037,0.114,0.098,0.0844,0.648,125.016,1
53151,0.513,0.901,-3.643,0.0544,0.012,4.44e-05,0.117,0.225,120.002,1
53152,0.615,0.949,-3.52,0.0549,0.00131,3.04e-06,0.0585,0.586,131.985,1
53153,0.821,0.622,-5.656,0.212,0.106,0.0,0.11,0.411,140.971,1
53154,0.687,0.614,-6.269,0.046,0.431,1.08e-05,0.225,0.713,90.048,1
53155,0.578,0.825,-4.693,0.0331,0.312,1.4e-05,0.0912,0.654,93.035,1
53156,0.621,0.916,-4.476,0.0977,0.0505,0.0,0.16,0.766,90.024,1
53157,0.781,0.648,-6.406,0.0718,0.126,0.00234,0.67,0.155,97.017,1
53158,0.762,0.331,-8.803,0.0288,0.732,2.45e-05,0.164,0.529,125.998,1
53159,0.679,0.908,-3.411,0.202,0.234,0.0,0.0821,0.687,85.918,1
53160,0.508,0.322,-7.767,0.0277,0.254,2.19e-05,0.106,0.336,132.059,1
53161,0.623,0.869,-3.376,0.0481,0.00841,0.0,0.0771,0.663,130.013,1
53162,0.68,0.659,-6.855,0.211,0.118,0.0,0.107,0.411,91.259,1
53163,0.746,0.657,-5.965,0.0898,0.576,0.000592,0.235,0.545,155.955,1
53164,0.425,0.69,-6.221,0.0351,0.00385,0.0154,0.287,0.233,84.99,1
53165,0.62,0.433,-8.962,0.441,0.762,0.0,0.359,0.619,100.0,1
53166,0.291,0.17,-14.442,0.0284,0.901,0.0338,0.113,0.117,92.675,1
53167,0.796,0.777,-4.81,0.0397,0.0261,0.000358,0.121,0.787,132.722,1
53168,0.51,0.185,-13.651,0.0644,0.925,0.0,0.122,0.418,79.092,1
53169,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,1
53170,0.528,0.531,-8.008,0.296,0.324,0.00298,0.0895,0.11,62.397,1
53171,0.388,0.176,-16.952,0.0299,0.912,0.000336,0.0977,0.342,97.628,1
53172,0.904,0.665,-4.375,0.0464,0.0858,0.341,0.145,0.598,127.007,1
53173,0.421,0.499,-8.869,0.173,0.61,0.0,0.0875,0.297,78.621,1
53174,0.586,0.598,-5.774,0.0359,0.124,0.0,0.151,0.201,112.067,1
53175,0.818,0.486,-7.037,0.235,0.319,0.0,0.247,0.679,122.79,1
53176,0.491,0.857,-2.634,0.0656,0.0834,7.57e-06,0.344,0.395,129.971,1
53177,0.621,0.631,-6.323,0.169,0.164,0.0,0.264,0.282,157.797,1
53178,0.648,0.882,-4.806,0.297,0.00318,0.0,0.423,0.671,87.71,1
53179,0.868,0.559,-5.928,0.184,0.0774,0.0,0.121,0.892,118.066,1
53180,0.731,0.667,-7.928,0.0815,0.134,0.0,0.114,0.485,123.042,1
53181,0.588,0.791,-5.595,0.0402,0.00245,0.00258,0.118,0.487,94.933,1
53182,0.328,0.904,-5.063,0.0455,4.23e-05,0.0591,0.11,0.518,186.253,1
53183,0.337,0.119,-21.437,0.0382,0.793,0.794,0.161,0.209,80.265,1
53184,0.821,0.529,-6.924,0.18,0.0904,1.73e-06,0.162,0.0622,98.555,1
53185,0.818,0.456,-5.254,0.0448,0.385,3.49e-05,0.0655,0.742,97.947,1
53186,0.566,0.762,-7.79,0.0617,0.369,6.84e-06,0.976,0.535,133.678,1
53187,0.824,0.366,-10.96,0.145,0.039,0.106,0.0403,0.895,73.949,1
53188,0.633,0.325,-9.05,0.0268,0.349,0.0,0.114,0.225,79.079,1
53189,0.615,0.928,-4.218,0.0412,0.186,4.4e-06,0.147,0.962,156.926,1
53190,0.728,0.76,-6.884,0.0396,0.00433,0.00585,0.13,0.674,123.045,1
53191,0.475,0.606,-6.646,0.0346,0.247,0.0,0.125,0.282,94.994,1
53192,0.653,0.437,-12.641,0.028,0.434,6.74e-05,0.0689,0.63,96.469,1
53193,0.765,0.715,-4.697,0.0386,0.0335,0.0341,0.189,0.79,105.013,1
53194,0.512,0.311,-7.083,0.0314,0.889,0.0,0.112,0.271,80.884,1
53195,0.831,0.921,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,1
53196,0.646,0.963,-0.092,0.288,0.00498,0.0,0.309,0.539,149.987,1
53197,0.601,0.633,-7.376,0.0326,0.379,0.0,0.12,0.478,138.399,1
53198,0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,1
53199,0.448,0.904,-3.241,0.0869,6.54e-05,0.0,0.145,0.462,150.915,1
53200,0.634,0.408,-10.452,0.0287,0.477,0.00611,0.124,0.61,118.858,1
53201,0.781,0.849,-5.644,0.0568,0.159,0.0,0.93,0.665,124.986,1
53202,0.501,0.403,-9.607,0.0752,0.114,1.1e-05,0.124,0.27,132.608,1
53203,0.722,0.78,-3.343,0.066,0.234,5.22e-05,0.0867,0.93,171.986,1
53204,0.339,0.34,-14.377,0.0385,0.657,0.459,0.375,0.117,142.362,1
53205,0.477,0.236,-16.991,0.0458,0.973,0.922,0.108,0.0982,138.361,1
53206,0.659,0.361,-7.485,0.0396,0.755,1.62e-06,0.0755,0.237,84.015,1
53207,0.71,0.742,-4.46,0.0744,0.0497,0.0,0.4,0.474,81.05,1
53208,0.629,0.208,-16.225,0.0324,0.824,3.7e-06,0.107,0.685,96.609,1
53209,0.516,0.199,-9.541,0.0402,0.874,4.93e-06,0.108,0.575,105.622,1
53210,0.558,0.372,-9.547,0.0335,0.541,0.0,0.197,0.567,142.28,1
53211,0.519,0.765,-5.822,0.0314,0.00285,0.0598,0.144,0.142,83.099,1
53212,0.836,0.471,-8.536,0.0371,0.305,0.816,0.0981,0.486,109.014,1
53213,0.489,0.865,-3.694,0.0786,0.0356,7.11e-05,0.499,0.4,144.941,1
53214,0.637,0.472,-7.295,0.0271,0.539,0.0,0.446,0.349,129.236,1
53215,0.706,0.631,-4.292,0.0381,0.165,5.06e-06,0.155,0.601,81.004,1
53216,0.666,0.522,-4.712,0.0472,0.273,0.0,0.228,0.612,138.242,1
53217,0.753,0.266,-11.453,0.0478,0.759,0.0,0.11,0.321,142.026,1
53218,0.634,0.677,-6.698,0.0336,0.101,1.97e-05,0.0576,0.33,122.035,1
53219,0.31,0.464,-8.755,0.0275,0.156,8.94e-06,0.132,0.431,144.775,1
53220,0.766,0.191,-12.606,0.0394,0.932,7.95e-06,0.261,0.262,104.03,1
53221,0.427,0.26,-15.339,0.146,0.844,0.0,0.571,0.512,92.46,1
53222,0.64,0.903,-3.217,0.0402,0.00563,3.56e-06,0.105,0.504,90.979,1
53223,0.219,0.362,-8.615,0.0327,0.794,1.03e-05,0.112,0.233,89.819,1
53224,0.498,0.721,-5.232,0.0282,0.136,0.7,0.0933,0.589,140.027,1
53225,0.499,0.597,-5.31,0.0258,0.309,0.00293,0.163,0.414,75.517,1
53226,0.821,0.707,-6.096,0.256,0.0603,0.0,0.269,0.592,87.033,1
53227,0.61,0.857,-5.267,0.0877,0.0424,2e-06,0.128,0.373,125.838,1
